timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-15T12:52:40,modele_1,aef0c99a-304b-46f1-9c13-a4dd6fcfbbd6,871.0141429901123,0.0009253859400252,1.0624235524448508e-06,22.5,5.205676951961678,5.783294677734375,0.0054437001153826,0.004107889675198,0.0013508235274987,0.0109024133180794,France,FRA,auvergne-rhône-alpes,,,Windows-10-10.0.22631-SP0,3.11.9,2.4.1,16,AMD Ryzen 9 5900HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,4.8883,45.7663,15.422119140625,machine,N,1.0
2024-05-15T13:06:51,modele_2,eae33bfd-a6dc-4c63-be10-6b1d1e46ba22,846.7513179779053,0.0009002723930899,1.0632075486340536e-06,22.5,24.25976813187757,5.783294677734375,0.0052919194728136,0.004000845978452,0.0013137731871483,0.010606538638414,France,FRA,auvergne-rhône-alpes,,,Windows-10-10.0.22631-SP0,3.11.9,2.4.1,16,AMD Ryzen 9 5900HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,4.8883,45.7663,15.422119140625,machine,N,1.0
2024-05-15T13:20:59,modele_3,fe8ace65-67d1-4b1a-9f6f-932f89fa0d81,842.4139235019684,0.000897207675599,1.065043739862871e-06,22.5,23.944776609527093,5.783294677734375,0.0052648574799299,0.0039979084761019,0.0013076657832568,0.0105704317392887,France,FRA,auvergne-rhône-alpes,,,Windows-10-10.0.22631-SP0,3.11.9,2.4.1,16,AMD Ryzen 9 5900HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,4.8883,45.7663,15.422119140625,machine,N,1.0
2024-05-15T13:35:10,modele_4,39ba3910-b9d5-4b37-bddb-f9caba309563,846.3400912284851,0.0008997434483356,1.0630991697789676e-06,22.5,24.451886849328773,5.783294677734375,0.0052891319990158,0.003998125142942,0.0013130497459138,0.0106003068878716,France,FRA,auvergne-rhône-alpes,,,Windows-10-10.0.22631-SP0,3.11.9,2.4.1,16,AMD Ryzen 9 5900HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,4.8883,45.7663,15.422119140625,machine,N,1.0
2024-05-15T13:49:22,modele_5,e0e62f1b-8650-446c-b446-4cd4cf0a1054,847.3266832828522,0.0009033256129283,1.066088948631358e-06,22.5,24.474381390376102,5.783294677734375,0.0052953076064586,0.0040317273920459,0.0013154750797044,0.0106425100782091,France,FRA,auvergne-rhône-alpes,,,Windows-10-10.0.22631-SP0,3.11.9,2.4.1,16,AMD Ryzen 9 5900HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,4.8883,45.7663,15.422119140625,machine,N,1.0
2024-05-15T14:03:30,modele_6,1a8e15e0-9206-4f81-bcfa-49781b1fda67,842.9148323535919,0.0008968563901894,1.0639940783640054e-06,22.5,24.05275745553084,5.783294677734375,0.0052679337128996,0.00399006708094,0.0013082922844177,0.0105662930782574,France,FRA,auvergne-rhône-alpes,,,Windows-10-10.0.22631-SP0,3.11.9,2.4.1,16,AMD Ryzen 9 5900HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,4.8883,45.7663,15.422119140625,machine,N,1.0
2024-05-15T14:17:36,modele_7,6958df69-4197-42c2-adec-75de6f3308b7,840.9263904094696,0.0009018517790928,1.0724503230939506e-06,22.5,0.0,5.783294677734375,0.0053493168398737,0.003948134269616,0.001327695029047,0.0106251461385368,France,FRA,auvergne-rhône-alpes,,,Windows-10-10.0.22631-SP0,3.11.9,2.4.1,16,AMD Ryzen 9 5900HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,4.8883,45.7663,15.422119140625,machine,N,1.0
2024-05-15T14:31:50,modele_8,b1ebced9-2418-4149-ad4d-702f7532df27,849.1778361797333,0.0009044692689657,1.0651117238702078e-06,22.5,24.56474323800913,5.783294677734375,0.0053068434059619,0.004031524614106,0.0013176160156271,0.0106559840356951,France,FRA,auvergne-rhône-alpes,,,Windows-10-10.0.22631-SP0,3.11.9,2.4.1,16,AMD Ryzen 9 5900HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,4.8883,45.7663,15.422119140625,machine,N,1.0
2024-05-15T14:46:06,modele_9,e5654faa-5b80-4e41-840b-61adea8a5edd,850.9127407073975,0.0009078853337193,1.0669546832318263e-06,22.5,24.42083114490433,5.783294677734375,0.0053176993608474,0.004057203523538,0.0013213274401869,0.0106962303245724,France,FRA,auvergne-rhône-alpes,,,Windows-10-10.0.22631-SP0,3.11.9,2.4.1,16,AMD Ryzen 9 5900HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,4.8883,45.7663,15.422119140625,machine,N,1.0
2024-05-15T15:00:19,modele_10,ba8e01cc-8c88-4911-8879-f41e350427df,848.439355134964,0.0009034557224328119,1.0648441953627862e-06,22.5,24.413367380039006,5.783294677734375,0.005302377395331859,0.004025386553640001,0.0013162790113930352,0.010644042960364893,France,FRA,auvergne-rhône-alpes,,,Windows-10-10.0.22631-SP0,3.11.9,2.4.1,16,AMD Ryzen 9 5900HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,4.8883,45.7663,15.422119140625,machine,N,1.0
